"Please leave blank if it is not an image.",請留下空白，如果它不是一個圖像。 ,module,Magento_Catalog
"This item has weight",這件物品有重量,module,Magento_Catalog
"This item has no weight",這件物品沒有重量,module,Magento_Catalog
"Set Product as New From",作為新產品開始於,module,Magento_Catalog
"Related Products, Up-Sells, and Cross-Sells",相關產品，向上銷售和交叉銷售,module,Magento_Catalog
"Related products are shown to customers in addition to the item the customer is looking at.",客戶瀏覽產品時顯示相關產品,module,Magento_Catalog
"Add Related Products",添加相關的產品,module,Magento_Catalog
"An up-sell item is offered to the customer as a pricier or higher-quality alternative to the product the customer is looking at.",向上銷售商品作為比客戶正在查看商品價格更高或質量更高的替代品展示給客戶。 ,module,Magento_Catalog
"Add Up-Sell Products",添加向上銷售產品,module,Magento_Catalog
"Up-Sell Products",向上銷售產品,module,Magento_Catalog
"These ""impulse-buy"" products appear next to the shopping cart as cross-sells to the items already in the shopping cart.",在購物車裡的產品旁顯示“心動促銷”產品作為交叉銷售,module, Magento_Catalog
"Add Cross-Sell Products",添加交叉銷售產品,module,Magento_Catalog
"Cross-Sell Products",交叉銷售產品,module,Magento_Catalog
"Add Selected Products",添加所選的產品,module,Magento_Catalog
Remove,移除,module,Magento_Catalog
Thumbnail,縮略圖,module,Magento_Catalog
Actions,動作,module,Magento_Catalog
"Schedule Update From",從更新安排,module,Magento_Catalog
"Product in Websites",網站上的產品,module,Magento_Catalog
"If your Magento site has multiple views, you can set the scope to apply to a specific view.","如果你的 Magento 網站有多個視圖，您可以設置適用於特定視圖的範圍。",module,Magento_Catalog
name,名稱,module,Magento_Catalog
"Copy Data from",複製數據來源於,module,Magento_Catalog
"If there are no custom parent categories, please use the default parent category. You can reassign the category at any time in <a href=""%1"" target=""_blank"">Products &gt; Categories</a >.","如果沒有自定義父類別，請使用默認的父類別。您可以在任何時候在<a href=""%1""target=""_blank""> 產品&gt; 類別</a >重新分配類別。",module,Magento_Catalog
"This operation can take a long time",此操作可能需要很長時間,module,Magento_Catalog
"Collapse All",全部折疊,module,Magento_Catalog
"Expand All",全部展開,module,Magento_Catalog
"Please confirm site switching. All data that hasn't been saved will be lost.",請確認站點切換。尚未保存的所有數據將都會丟失。 ,module,Magento_Catalog
"Use Default Value",使用默認值,module,Magento_Catalog
"Manage Titles (Size, Color, etc.)","管理標題 (大小、 顏色等)",module,Magento_Catalog
"Manage Options (Values of Your Attribute)","管理選項 (您的屬性值)",module,Magento_Catalog
"Is Default",為默認值,module,Magento_Catalog
"Sort Option",排序選項,module,Magento_Catalog
Groups,團體,module,Magento_Catalog
"Double click on a group to rename it.",雙擊組重命名它。 ,module,Magento_Catalog
"Unassigned Attributes",未分配的屬性,module,Magento_Catalog
"A name is required.",名稱是必需的。 ,module,Magento_Catalog
"This group contains system attributes. Please move system attributes to another group and try again.",此組包含系統屬性。請將系統屬性移動到另一個組，然後重試。 ,module,Magento_Catalog
"Please enter a new group name.",請輸入一個新的組名稱。 ,module,Magento_Catalog
"An attribute group named ""/name/"" already exists"".","屬性組名""/name/""已經存在""。",module,Magento_Catalog
"Sorry, we're unable to complete this request.",對不起，我們無法完成這個請求。 ,module,Magento_Catalog
"You can't remove attributes from this attribute set.",你不能移除此屬性集的屬性。 ,module,Magento_Catalog
"Custom Options",自定義選項,module,Magento_Catalog
"This is a required option.",這是必需的選項。 ,module,Magento_Catalog
"The field isn't complete.",該字段不是完整的。 ,module,Magento_Catalog
"Compatible file extensions to upload",要上傳的兼容的文件擴展名,module,Magento_Catalog
"Maximum image width",最大圖像寬度,module,Magento_Catalog
"Maximum image height",最大圖像的高度,module,Magento_Catalog
"Maximum number of characters:",最大字符數:,module,Magento_Catalog
"start typing to search template",開始鍵入搜索模板,module,Magento_Catalog
"Product online",產品在線,module,Magento_Catalog
"Product offline",產品脫機,module,Magento_Catalog
"Product online status",產品在線狀態,module,Magento_Catalog
"Manage Stock",數量增加,module,Magento_Catalog
Qty,數量,module,Magento_Catalog
"Out-of-Stock Threshold",股份制閾值,module,Magento_Catalog
"Minimum Qty Allowed in Shopping Cart",購物車中允許的最小數量,module,Magento_Catalog
"Maximum Qty Allowed in Shopping Cart",購物車中允許的最大數量,module,Magento_Catalog
"Qty Uses Decimals",數量使用小數,module,Magento_Catalog
Backorders,延期交貨,module,Magento_Catalog
"Notify for Quantity Below",對於下面的數量通知,module,Magento_Catalog
"Enable Qty Increments",啟用數量增量,module,Magento_Catalog
"Qty Increments",數量的增量,module,Magento_Catalog
"Stock Availability",庫存,module,Magento_Catalog
"In Stock",有貨,module,Magento_Catalog
"Out of Stock",缺貨,module,Magento_Catalog
"Add Product To Websites",向網站中添加產品,module,Magento_Catalog
"Remove Product From Websites",從網站中刪除產品,module,Magento_Catalog
"To hide an item in catalog or search results, set the status to ""Disabled"".","若要隱藏目錄或搜索結果中的項目，請將狀態設置為""禁用""。",module, Magento_Catalog
"We can't save custom-defined options for bundles with dynamic pricing.",我們無法保存自定義選項為束與動態定價。 ,module,Magento_Catalog
"Delete Custom Option",刪除自定義選項,module,Magento_Catalog
"Sort Custom Options",自定義的排序選項,module,Magento_Catalog
"Input Type",輸入類型,module,Magento_Catalog
"%1 <span>x</span> %2 <span>px.</span>","%1 <span>x</span> %2 <span>px。</span>",module, Magento_Catalog
"Sort Custom Option",排序的自定義選項,module,Magento_Catalog
"Item Price",項目價格,module,Magento_Catalog
Action,操作,module,Magento_Catalog
"and above",及以上,module,Magento_Catalog
"Delete Tier",刪除層,module,Magento_Catalog
"Product In Websites",在網站的產品,module,Magento_Catalog
"(Copy data from: %1)","(將數據從復制: %1)",module,Magento_Catalog
"Browse to find or drag image here",瀏覽圖片或將圖像拖到此處,module,Magento_Catalog
"Delete image",刪​​除圖像,module,Magento_Catalog
Hidden,從產品頁隱藏,module,Magento_Catalog
"Alt Text","Alt 文本",module,Magento_Catalog
Role,職能,module,Magento_Catalog
"Image Size",圖像大小,module,Magento_Catalog
"Image Resolution",圖像分辨率,module,Magento_Catalog
"{width}^{height} px","{width} ^{height} px",module,Magento_Catalog
"Hide from Product Page",從產品頁面隱藏,module,Magento_Catalog
"Product Alerts",產品警報,module,Magento_Catalog
"Allow Multiple Boxes for Shipping",允許多個箱運輸,module,Magento_Catalog
"start typing to search attribute",開始鍵入搜索屬性,module,Magento_Catalog
"Basic Settings",基本設置,module,Magento_Catalog
"Advanced Settings",高級設置,module,Magento_Catalog
"Changes have been made to this section that have not been saved.",已更改尚未保存此節。 ,module,Magento_Catalog
"This tab contains invalid data. Please resolve this before saving.",此選項卡包含無效數據。請在保存前解決此問題。 ,module,Magento_Catalog
"Mass Actions",批量操作,module,Magento_Catalog
"Select All",選擇全部,module,Magento_Catalog
"Unselect All",取消全選,module,Magento_Catalog
"Select Visible",選擇可見,module,Magento_Catalog
"Unselect Visible",取消選擇可見,module,Magento_Catalog
"Special Price",特殊價格,module,Magento_Catalog
"Regular Price",定期的價格,module,Magento_Catalog
"Buy %1 for %2 each and <strong class=""benefit"">save<span class=""percent tier-%3"">&nbsp;%4</span>%</strong>","買%2 每個%1 和<strong class=""benefit""> save<span class=""percent tier-%3"">&nbsp;%4</span>%</strong>",module, Magento_Catalog
"Buy %1 for %2 each","購買每個 %2 的 %1",module,Magento_Catalog
"Shop By",清除全部,module,Magento_Catalog
"Shopping Options",購物的選項,module,Magento_Catalog
"Compare Products",比較產品,module,Magento_Catalog
"Print This Page",打印此頁,module,Magento_Catalog
"Remove Product",刪除產品,module,Magento_Catalog
"Add to Cart",添加到購物車,module,Magento_Catalog
"In stock",有貨,module,Magento_Catalog
"Out of stock",缺貨,module,Magento_Catalog
"Add to Wish List",添加到收藏夾,module,Magento_Catalog
"You have no items to compare.",你有沒有要比較的項目。 ,module,Magento_Catalog
"Remove This Item",刪除該內容,module,Magento_Catalog
Compare,比較,module,Magento_Catalog
"Clear All",全部清除,module,Magento_Catalog
Prev,上一頁,module,Magento_Catalog
Next,下一個,module,Magento_Catalog
"We can't find products matching the selection.",我們找不到選擇匹配的產品。 ,module,Magento_Catalog
"Learn More",了解更多,module,Magento_Catalog
"Add to Compare",添加並比較,module,Magento_Catalog
"We found other products you might like!",我們發現你可能會喜歡其他產品!,module,Magento_Catalog
"More Choices:",更多的選擇:,module,Magento_Catalog
"Check items to add to the cart or",檢查物品添加到購物車或,module,Magento_Catalog
"select all",全選,module,Magento_Catalog
"Items %1-%2 of %3","項目 %1%2 的 %3",module,Magento_Catalog
"%1 Item","%1 項目",module,Magento_Catalog
"%1 Items","%1 項目",module,Magento_Catalog
Show,顯示,module,Magento_Catalog
"per page",每頁,module,Magento_Catalog
"Sort By",按排序,module,Magento_Catalog
"Set Ascending Direction",設置提升方向,module,Magento_Catalog
"Set Descending Direction",設置降序方向,module,Magento_Catalog
"View as",視圖,module,Magento_Catalog
"More Information",更多信息,module,Magento_Catalog
Loading...,"加載 。。。",module,Magento_Catalog
"* Required Fields",*必要字段,module,Magento_Catalog
Availability,庫存,module,Magento_Catalog
"Terms and Conditions",條款和條件,module,Magento_CheckoutAgreements
"Add New Condition",添加新的條件,module,Magento_CheckoutAgreements
"Save Condition",保存條件,module,Magento_CheckoutAgreements
"Delete Condition",刪除條件,module,Magento_CheckoutAgreements
"Edit Terms and Conditions",編輯的條款和條件,module,Magento_CheckoutAgreements
"New Terms and Conditions",新的條款和條件,module,Magento_CheckoutAgreements
"Terms and Conditions Information",條款和條件的信息,module,Magento_CheckoutAgreements
"Condition Name",條件名稱,module,Magento_CheckoutAgreements
Status,狀態,module,Magento_CheckoutAgreements
Enabled,啟動,module,Magento_CheckoutAgreements
Disabled,禁用,module,Magento_CheckoutAgreements
"Show Content as",顯示內容作為,module,Magento_CheckoutAgreements
Text,文字,module,Magento_CheckoutAgreements
Applied,應用,module,Magento_CheckoutAgreements
"Store View",商店界面,module,Magento_CheckoutAgreements
"Checkbox Text",複選框文本,module,Magento_CheckoutAgreements
Content,內容,module,Magento_CheckoutAgreements
"Content Height (css)","內容高度 (css)",module,Magento_CheckoutAgreements
"Content Height",內容的高度,module,Magento_CheckoutAgreements
Condition,條款,module,Magento_CheckoutAgreements
Sales,銷售,module,Magento_CheckoutAgreements
"Checkout Conditions",簽出條件,module,Magento_CheckoutAgreements
"Checkout Terms and Conditions",購買條款,module,Magento_CheckoutAgreements
"This condition no longer exists.",這種情況不再存在。 ,module,Magento_CheckoutAgreements
"You deleted the condition.",你刪除的條件。 ,module,Magento_CheckoutAgreements
"Something went wrong while deleting this condition.",刪除此條件時出了錯。 ,module,Magento_CheckoutAgreements
"Edit Condition",編輯條件,module,Magento_CheckoutAgreements
"New Condition",新的條件,module,Magento_CheckoutAgreements
"You saved the condition.",你保存的條件。 ,module,Magento_CheckoutAgreements
"Something went wrong while saving this condition.",這種情況在保存時出了錯。 ,module,Magento_CheckoutAgreements
Automatically,自動,module,Magento_CheckoutAgreements
Manually,手動,module,Magento_CheckoutAgreements
"Please agree to all the terms and conditions before placing the order.",請在下訂單前同意所有的條款和條件。 ,module,Magento_CheckoutAgreements
"Unable to save checkout agreement %1","無法保存結帳協議 %1",module,Magento_CheckoutAgreements
"Unable to remove checkout agreement %1","無法刪除結帳協議 %1",module,Magento_CheckoutAgreements
"Checkout agreement with specified ID ""%1"" not found.","結帳協議具有指定 ID""%1""找不到。",module,Magento_CheckoutAgreements
"Shopping Cart",購物車,module,Magento_Checkout
"Invalid method: %1",支付失敗郵件副本發送方式,module,Magento_Checkout
City,城市,module,Magento_Checkout
Country,國家,module,Magento_Checkout
State/Province,州/省,module,Magento_Checkout
"Zip/Postal Code",郵編,module,Magento_Checkout
"My Cart (1 item)","我的購物車 (1 項)",module,Magento_Checkout
"My Cart (%1 items)","我的購物車 (%1 項目)",module,Magento_Checkout
"My Cart",我的購物車,module,Magento_Checkout
"For delivery questions.",為交貨問題。 ,module,Magento_Checkout
"Customer is already registered",客戶已註冊,module,Magento_Checkout
"Your session has expired",您的會話已過期,module,Magento_Checkout
"A letter with further instructions will be sent to your email.",一封信進一步說明將發送到您的電子郵件。 ,module,Magento_Checkout
"You added %1 to your shopping cart.","您已添加 %1 到您的購物車",module,Magento_Checkout
"We can't add this item to your shopping cart right now.",我們這個項目不能添加到您的購物車現在。 ,module,Magento_Checkout
"Out of stock",缺貨,module,Magento_Checkout
"We can't find the quote item.",我們找不到引用項。 ,module,Magento_Checkout
"We cannot configure the product.",我們不能配置該產品。 ,module,Magento_Checkout
"You used coupon code ""%1"".","你使用優惠券代碼""%1""。",module,Magento_Checkout
"The coupon code ""%1"" is not valid.",編輯項目參數,module,Magento_Checkout
"You canceled the coupon code.",你取消的優惠券代碼。 ,module,Magento_Checkout
"We cannot apply the coupon code.",我們不能適用的優惠券代碼。 ,module,Magento_Checkout
"We can't remove the item.",我們不能刪除該項目。 ,module,Magento_Checkout
"%1 was updated in your shopping cart.","%1 已更新您的購物車中。",module,Magento_Checkout
"We can't update the item right now.",我們現在不能更新該項目。 ,module,Magento_Checkout
"We can't update the shopping cart.",我們不能更新購物車。 ,module,Magento_Checkout
"One-page checkout is turned off.",單頁結帳處於關閉狀態。 ,module,Magento_Checkout
"Guest checkout is disabled.",禁用了來賓結帳。 ,module,Magento_Checkout
Checkout,結帳,module,Magento_Checkout
"Page not found.",找不到網頁。 ,module,Magento_Checkout
"Please agree to all the terms and conditions before placing the order.",請在下訂單前同意所有的條款和條件。 ,module,Magento_Checkout
"Something went wrong while processing your order. Please try again later.",在處理您的訂單時，出了錯。請稍後再試。 ,module,Magento_Checkout
"%1 doesn't extend \Magento\Checkout\CustomerData\ItemInterface","%1 不延長 \Magento\Checkout\CustomerData\ItemInterface",module,Magento_Checkout
"We can't find the product.",我們找不到該產品,module,Magento_Checkout
"The product does not exist.",產品不存在。 ,module,Magento_Checkout
"We don't have some of the products you want.",我們不要有一些你想要的產品。 ,module,Magento_Checkout
"We don't have as many of some products as you want.",如你所願，我們沒有那麼多一些產品。 ,module,Magento_Checkout
"Quantity was recalculated from %1 to %2","數量是重新計算從 %1 到 %2",module,Magento_Checkout
"We adjusted product quantities to fit the required increments.",我們調整產品數量以適應所需的增量。 ,module,Magento_Checkout
"This quote item does not exist.",這一報價項目不存在。 ,module,Magento_Checkout
"Display number of items in cart",在購物車中顯示項目的數,module,Magento_Checkout
"Display item quantities",顯示物料數量,module,Magento_Checkout
"Shipping address is not set",運營商有這樣的方法沒有發現：%1%2,module,Magento_Checkout
"Unable to save shipping information. Please check input data.",無法保存航運信息。請檢查輸入的數據。 ,module,Magento_Checkout
"Carrier with such method not found: %1, %2","承運人用這樣的方法找不到: %1，%2",module,Magento_Checkout
"Shipping method is not applicable for empty cart",送貨方式不是適用於空購物車,module,Magento_Checkout
"Totals calculation is not applicable to empty cart",總計計算是不適用於空購物車,module,Magento_Checkout
"Invalid data",無效的數據,module,Magento_Checkout
"The customer address is not valid.",客戶地址不是有效的。 ,module,Magento_Checkout
"Invalid shipping method",無效的運輸方法,module,Magento_Checkout
"There are more than one shipping addresses.",有多個送貨地址。 ,module,Magento_Checkout
"Sorry, guest checkout is not available.",對不起，客人結帳不是可用的。 ,module,Magento_Checkout
"You must confirm your account. Please check your email for the confirmation link or <a href=""%1"">click here</a> for a new link.","您必須確認您的帳戶，請檢查您電子郵件的確認鏈接或<a href=""%1"">點擊此處</a>打開一個新的鏈接。",module,Magento_Checkout
"Load customer quote error",加載客戶報價單錯誤,module,Magento_Checkout
"Error message!",錯誤消息!,module,Magento_Checkout
Error!,錯誤!,module,Magento_Checkout
"DB exception","DB 異常",module,Magento_Checkout
"Wrong minimum amount.",錯誤的最小金額。 ,module,Magento_Checkout
Message,信息,module,Magento_Checkout
"<a href=""%1"" onclick=""this.target='_blank'"" class=""print"">Print receipt</a>","<a href=""%1" "onclick=""this.target='_blank'""class=""print""> 打印收據</a>",module,Magento_Checkout
"Apply Discount Code",使用打折代碼,module,Magento_Checkout
"Enter discount code",請輸入打折代碼,module,Magento_Checkout
"Apply Discount",使用打折,module,Magento_Checkout
"Cancel Coupon",取消優惠券,module,Magento_Checkout
"Shopping Cart Items",購物車裡的產品,module,Magento_Checkout
Item,產品,module,Magento_Checkout
Price,價格,module,Magento_Checkout
Qty,數量,module,Magento_Checkout
Subtotal,小計,module,Magento_Checkout
"Continue Shopping",繼續購物,module,Magento_Checkout
"Clear Shopping Cart",沒有付款方式,module,Magento_Checkout
"Update Shopping Cart",更新購物車,module,Magento_Checkout
"Update Cart",更新購物車,module,Magento_Checkout
"See price before order confirmation.",確認訂單前顯示價格。 ,module,Magento_Checkout
"What's this?",這是什麼？ ,module,Magento_Checkout
"Edit item parameters",修改參數,module,Magento_Checkout
Edit,編輯,module,Magento_Checkout
"Remove item",刪除項目,module,Magento_Checkout
"You have no items in your shopping cart.",你的購物車中沒有任何物品。 ,module,Magento_Checkout
"Click <a href=""%1"">here</a> to continue shopping.","單擊<a href=""%1""> 此處</a> 繼續購物。",module ,Magento_Checkout
"Estimate Tax",估計稅,module,Magento_Checkout
"Estimate Shipping and Tax",估計運費和稅,module,Magento_Checkout
"Excl. Tax",不包括消費稅,module,Magento_Checkout
Loading...,加載.....,module,Magento_Checkout
"Order #","訂單 #",module,Magento_Checkout
"Proceed to Checkout",去結帳,module,Magento_Checkout
"Product Name",產品名稱,module,Magento_Checkout
"Incl. Tax",含稅,module,Magento_Checkout
"Your order number is: %1.","您的訂單編號是: %1。",module,Magento_Checkout
"Your order # is: <span>%1</span>.","您的訂單號是: <span>%1</span>。",module,Magento_Checkout
"We'll email you an order confirmation with details and tracking info.",我們馬上給您發訂單確認的詳細信息和跟踪信息。 ,module,Magento_Checkout
"Static Blocks",靜態塊,module,Magento_Cms
"Add New Block",添加新的模塊,module,Magento_Cms
Back,後退,module,Magento_Cms
"Delete Block",刪除模塊,module,Magento_Cms
"Are you sure you want to do this?",您確認要這麼做麼？ ,module,Magento_Cms
Reset,重置,module,Magento_Cms
"Save and Continue Edit",保存並繼續編輯,module,Magento_Cms
"Save Block",保存模塊,module,Magento_Cms
Title,標題,module,Magento_Cms
Identifier,標識符,module,Magento_Cms
Status,狀態,module,Magento_Cms
Disabled,禁用,module,Magento_Cms
Enabled,啟動,module,Magento_Cms
"Manage Pages",默認被禁用,module,Magento_Cms
"Add New Page",添加新頁面,module,Magento_Cms
"Delete Page",刪​​除頁面,module,Magento_Cms
"Save Page",保存頁面,module,Magento_Cms
"URL Key",網址,module,Magento_Cms
Layout,佈局,module,Magento_Cms
"Store View",商店界面,module,Magento_Cms
Created,創建,module,Magento_Cms
Modified,已修改,module,Magento_Cms
Action,操作,module,Magento_Cms
Preview,預覽,module,Magento_Cms
"Media Storage",多媒體儲存,module,Magento_Cms
"Create Folder...",創建文件夾...,module,Magento_Cms
"Delete Folder",刪除文件夾,module,Magento_Cms
"Delete File",刪除文件,module,Magento_Cms
"Insert File",我們不能刪除根目錄%1現在。 ,module,Magento_Cms
"New Folder Name:",新文件夾的名稱:,module,Magento_Cms
"Are you sure you want to delete this folder?",確實要刪除此文件夾嗎?,module,Magento_Cms
"Are you sure you want to delete this file?",是否確實要刪除此文件?,module,Magento_Cms
"Images (%1)","圖像 (%1)",module,Magento_Cms
"Storage Root",存儲根,module,Magento_Cms
Home,首頁,module,Magento_Cms
"Go to Home Page",前往主頁,module,Magento_Cms
CMS,CMS頁面鏈接內聯摸板,module,Magento_Cms
"You deleted the block.",你刪除的模塊。 ,module,Magento_Cms
"We can't find a block to delete.",我們找不到要刪除的模塊。 ,module,Magento_Cms
"This block no longer exists.",此模塊不再存在。 ,module,Magento_Cms
"Edit Block",編輯模塊,module,Magento_Cms
"New Block",新的模塊,module,Magento_Cms
Blocks,模塊,module,Magento_Cms
"Please correct the data sent.",請更正發送的數據。 ,module,Magento_Cms
"A total of %1 record(s) have been deleted.","已經刪除 %1的記錄",module,Magento_Cms
"You saved the block.",你保存的模塊。 ,module,Magento_Cms
"The page has been deleted.",該頁面已被刪除。 ,module,Magento_Cms
"We can't find a page to delete.",我們找不到要刪除的頁面。 ,module,Magento_Cms
"This page no longer exists.",本頁面不再存在。 ,module,Magento_Cms
"Edit Page",編輯頁,module,Magento_Cms
"New Page",新頁面,module,Magento_Cms
Pages,頁面,module,Magento_Cms
"Something went wrong while saving the page.",在保存頁面時出了錯。 ,module,Magento_Cms
"A total of %1 record(s) have been disabled.","共有 %1 條記錄已被禁用。",module,Magento_Cms
"A total of %1 record(s) have been enabled.","共有 %1 條記錄已被禁用。",module,Magento_Cms
"Page Title",頁面標題,module,Magento_Cms
"To apply changes you should fill in hidden required ""%1"" field","若要應用的更改你應該填寫隱藏所需的""%1""字段",module,Magento_Cms
"The directory %1 is not writable by server.","目錄 %1 不是由服務器可寫的。",module,Magento_Cms
"Make sure that static block content does not reference the block itself.",請確保靜態塊內容未引用塊本身。 ,module,Magento_Cms
"CMS Block with id ""%1"" does not exist.","CMS 塊與 id""%1""並不存在。",module,Magento_Cms
"Enabled by Default",默認情況下啟用,module,Magento_Cms
"Disabled by Default",默認為禁用,module,Magento_Cms
"Disabled Completely",完全禁用,module,Magento_Cms
"CMS Page with id ""%1"" does not exist.","Id 為""%1""的 CMS 頁面不存在。",module,Magento_Cms
"A block identifier with the same properties already exists in the selected store.",中所選商店已存在具有相同屬性的塊標識符。 ,module,Magento_Cms
"The page URL key contains capital letters or disallowed symbols.","頁面 URL 參數包含大寫字母，或不允許符號。",module,Magento_Cms
"The page URL key cannot be made of only numbers.","頁面 URL 參數不能是只由數字組成。",module,Magento_Cms
"Please rename the folder using only letters, numbers, underscores and dashes.","請重命名文件夾使用只有字母、 數字、 下劃線和短劃線。",module,Magento_Cms
"We found a directory with the same name. Please try another folder name.",我們發現一個具有相同名稱的目錄。請嘗試另一個文件夾名。 ,module,Magento_Cms
"We cannot create a new directory.",我們無法創建新的目錄。 ,module,Magento_Cms
"We cannot delete directory %1.","我們不能刪除目錄 %1。",module,Magento_Cms
"We can't upload the file right now.",我們現在不能上傳文件。 ,module,Magento_Cms
"We can't delete root directory %1 right now.","我們現在不能刪除根目錄 %1。",module,Magento_Cms
"Directory %1 is not under storage root path.","目錄 %1 不是在存儲根路徑下。",module,Magento_Cms
RuntimeException,拋,module,Magento_Cms
Exception,例外,module,Magento_Cms
"Could not create a directory.",無法創建目錄。 ,module,Magento_Cms
"All Store Views",所有商店界面,module,Magento_Cms
Edit,編輯,module,Magento_Cms
Delete,刪除,module,Magento_Cms
"Delete ${ $.$data.title }","刪除 ${ $.$data.title }",module,Magento_Cms
"Are you sure you wan't to delete a ${ $.$data.title } record?","你確定你想刪除 ${ $.$data.title } 記錄?",module,Magento_Cms
"Delete ""${ $.$data.title }""","刪除""${ $.$data.title }""",module,Magento_Cms
View,查看,module,Magento_Cms
px.,全部展開,module,Magento_Cms
"No files found",找不到文件,module,Magento_Cms
"Browse Files...",瀏覽文件。 。 。 ,module,Magento_Cms
"Collapse All",全部折疊,module,Magento_Cms
"Expand All",全部展開,module,Magento_Cms
"Default Config",默認配置,module,Magento_Config
"Save Config",保存配置,module,Magento_Config
"Use system value",使用系統值,module,Magento_Config
"Use Default",使用默認,module,Magento_Config
"Use Website",使用網站,module,Magento_Config
Add,添加,module,Magento_Config
"Delete File",刪除文件,module,Magento_Config
"Search String",搜索字符串,module,Magento_Config
"Design Theme",設計網站模板,module,Magento_Config
"Add \Exception","添加 \Exception",module,Magento_Config
"-- No Theme --","— — 無主題 — —",module,Magento_Config
Enable,啟用,module,Magento_Config
Disable,禁用,module,Magento_Config
Configuration,設置,module,Magento_Config
System,系統,module,Magento_Config
"You saved the configuration.",您已保存的配置。 ,module,Magento_Config
"Something went wrong while saving this configuration:",保存此配置時，出現了錯誤:,module,Magento_Config
"Page not found.",找不到網頁。 ,module,Magento_Config
"Please specify the admin custom URL.","請指定管理員自定義 URL。",module,Magento_Config
"Invalid %1. %2","無效的 %1。%2",module,Magento_Config
"Value must be a URL or one of placeholders: %1","值必須是一個 URL 或占位符之一: %1",module,Magento_Config
"Specify a URL or path that starts with placeholder(s): %1, and ends with ""/"".","指定URL 或路徑開頭預留: %1，並以""/""。", module,Magento_Config
"%1 An empty value is allowed as well.","%1 空值也被允許。",module,Magento_Config
"Specify a fully qualified URL.","指定一個完全合格的 URL。",module,Magento_Config
"Selected allowed currency ""%1"" is not available in installed currencies.","所選允許的貨幣""%1""在已安裝貨幣中不可用。",module,Magento_Config
"Default display currency ""%1"" is not available in allowed currencies.","默認顯示貨幣""%1""在允許貨幣中不可用。",module,Magento_Config
"Sorry, we haven't installed the base currency you selected.",對不起，我們還沒有安裝您選擇的基礎貨幣。 ,module,Magento_Config
"We can't save the Cron expression.",我們不能保存貨幣表達式,module,Magento_Config
"Sorry, we haven't installed the default display currency you selected.",對不起，我們還沒有安裝您選擇的默認顯示貨幣。 ,module,Magento_Config
"Sorry, the default display currency you selected is not available in allowed currencies.",很抱歉，您所選的默認顯示貨幣不可允許貨幣。 ,module,Magento_Config
"Please correct the email address: ""%1"".","請正確的電子郵件地址:""%1""。",module,Magento_Config
"The sender name ""%1"" is not valid. Please use only visible characters and spaces.","發件人名稱""%1""不是有效的。請使用僅可見字符和空格。",module ,Magento_Config
"Maximum sender name length is 255. Please correct your settings.","最大發件人名稱長度是 255。請更正您的設置。",module,Magento_Config
"The file you're uploading exceeds the server size limit of %1 kilobytes.","您所上傳的文件超過服務器 %1 千字節的大小限制。",module,Magento_Config
"The base directory to upload file is not specified.",未指定要上載文件的基目錄。 ,module,Magento_Config
"The specified image adapter cannot be used because of: %1","不能因為使用指定的圖像適配器: %1",module,Magento_Config
"Default scope",默認範圍,module,Magento_Config
"Base currency",基礎貨幣,module,Magento_Config
"Display default currency",顯示默認貨幣,module,Magento_Config
"website(%1) scope","website(%1) 範圍",module,Magento_Config
"store(%1) scope","store(%1) 範圍",module,Magento_Config
"Currency ""%1"" is used as %2 in %3.","作為 %2 在 %3 中使用貨幣""%1""。",module,Magento_Config
"Please correct the timezone.",請正確的時區。 ,module,Magento_Config
"The file ""%1"" does not exist","""%1""文件不存在",module,Magento_Config
"Always (during development)","總是 (發育)",module,Magento_Config
"Only Once (version upgrade)","只有一次 (版本升級)",module,Magento_Config
"Never (production)","從來沒有 (生產)",module,Magento_Config
"Separate Email",單獨的電子郵件,module,Magento_Config
"%1 (Default)","%1 (默認值)",module,Magento_Config
title,標題,module,Magento_Config
No,否,module,Magento_Config
Optional,可選,module,Magento_Config
Required,必填,module,Magento_Config
Website,網站,module,Magento_Config
Store,商店,module,Magento_Config
"Store View",商店界面,module,Magento_Config
"HTTP (unsecure)","HTTP (不安全)",module,Magento_Config
"Yes (302 Found)","是的 (302 發現)",module,Magento_Config
"Yes (301 Moved Permanently)","是的 (301 永久移動)",module,Magento_Config
Yes,是,module,Magento_Config
Specified,指定,module,Magento_Config
"Config form fieldset clone model required to be able to clone fields",能夠克隆領域所需的配置窗體字段集克隆模型,module,Magento_Config
"Invalid XML in file %1:\n%2","無效的XML在文件%1:
%2",module,Magento_Config
"some prefix",一些前綴,module,Magento_Config
"element label",元素標籤,module,Magento_Config
"element hint",元素的提示,module,Magento_Config
"element comment",元素的評論,module,Magento_Config
"element tooltip",元素的工具提示,module,Magento_Config
test,測試,module,Magento_Config
"Add after",添加後,module,Magento_Config
Delete,刪除,module,Magento_Config
"Current Configuration Scope:",當前的配置作用域:,module,Magento_Config
Stores,商店,module,Magento_Config
"Add configurable attributes to the current Attribute Set (""%1"")","可配置的屬性添加到當前屬性設置 (""%1"")",module,Magento_ConfigurableProduct
"Add configurable attributes to the new Attribute Set based on current",添加到新屬性集的可配置屬性在當前,module,Magento_ConfigurableProduct
"New attribute set name",新的屬性集名稱,module,Magento_ConfigurableProduct
